 VTG,"Id, V_D = 0.1","Id, V_D = 0.4","Id, V_D = 0.7","Id, V_D = 1.0","Itg, V_D = 0.1","Ibg, V_D = 0.1", Vbg
-0.605,3.1022e-09,6.2781e-09,6.9102e-09,7.2054e-09,-4.150000000000001e-12,-1.6200000000000004e-12,0.5
-0.59,3.2013e-09,6.4939e-09,7.0327e-09,7.397e-09,2.0700000000000007e-12,-1.13e-12,0.5
-0.575,3.2791e-09,6.6938e-09,7.2503e-09,7.6076e-09,-7.600000000000002e-13,2.62e-12,0.5
-0.56,3.345e-09,6.8568e-09,7.4257e-09,7.8478e-09,1.09e-12,2.42e-12,0.5
-0.545,3.4605e-09,6.9913e-09,7.6408e-09,7.9984e-09,-7.400000000000001e-13,4.400000000000001e-12,0.5
-0.53,3.5436e-09,7.2183e-09,7.9266e-09,8.2639e-09,-7.900000000000001e-13,2.1500000000000003e-12,0.5
-0.515,3.6384e-09,7.389e-09,8.1458e-09,8.5062e-09,-5e-13,1e-13,0.5
-0.5,3.7428e-09,7.5908e-09,8.3808e-09,8.7655e-09,-3.2900000000000007e-12,-9.9e-13,0.5
-0.485,3.7969e-09,7.812e-09,8.6193e-09,9.1053e-09,1.0500000000000002e-12,-9.700000000000001e-13,0.5
-0.47,3.9196e-09,8.0376e-09,8.7845e-09,9.4202e-09,-1.6100000000000002e-12,-2.900000000000001e-13,0.5
-0.455,4.0239e-09,8.3487e-09,9.1033e-09,9.7019e-09,1.23e-12,1.83e-12,0.5
-0.44,4.0966e-09,8.5618e-09,9.3483e-09,9.2127e-09,-1.1000000000000002e-12,5.670000000000001e-12,0.5
-0.425,4.2612e-09,8.8839e-09,9.6597e-09,1.01376e-08,-1.1000000000000001e-13,1.22e-12,0.5
-0.41,4.397e-09,9.107e-09,9.684e-09,1.04768e-08,-6.200000000000001e-13,1.9000000000000002e-13,0.5
-0.395,4.508e-09,9.3744e-09,1.02484e-08,1.0785e-08,-4.610000000000001e-12,-2.2500000000000003e-12,0.5
-0.38,4.6636e-09,9.4209e-09,1.05128e-08,1.1102e-08,9.5e-13,-6.6e-13,0.5
-0.365,4.7905e-09,9.9596e-09,1.0775e-08,1.1481999999999998e-08,-2.74e-12,9.100000000000002e-13,0.5
-0.35,4.9469e-09,1.02326e-08,1.11582e-08,1.1824199999999998e-08,1.2500000000000001e-12,2.9900000000000004e-12,0.5
-0.335,5.0594e-09,1.0472e-08,1.148e-08,1.2155999999999998e-08,-4.2000000000000003e-13,6.14e-12,0.5
-0.32,5.2175e-09,1.08674e-08,1.17984e-08,1.25192e-08,-4.4000000000000004e-13,4e-13,0.5
-0.305,5.3343e-09,1.12588e-08,1.2288599999999998e-08,1.30124e-08,-1.3400000000000003e-12,1.1600000000000001e-12,0.5
-0.29,5.4499e-09,1.16062e-08,1.26298e-08,1.33318e-08,-4.23e-12,-9.200000000000001e-13,0.5
-0.275,5.6453e-09,1.18658e-08,1.2978599999999998e-08,1.3746799999999998e-08,1.4800000000000004e-12,-1.5000000000000004e-13,0.5
-0.26,5.7657e-09,1.22494e-08,1.34198e-08,1.41176e-08,-1.17e-12,6.6e-13,0.5
-0.245,5.9571e-09,1.2745e-08,1.3956399999999998e-08,1.46906e-08,1.2000000000000001e-12,2.9400000000000004e-12,0.5
-0.23,6.0271e-09,1.31546e-08,1.43294e-08,1.50872e-08,-7.800000000000002e-13,4.650000000000001e-12,0.5
-0.215,6.2568e-09,1.35366e-08,1.47156e-08,1.5631999999999997e-08,-2.6e-13,4.9e-13,0.5
-0.2,6.4591e-09,1.3919e-08,1.52378e-08,1.60792e-08,-7.3e-13,1.26e-12,0.5
-0.185,6.6371e-09,1.4319e-08,1.5701999999999997e-08,1.65626e-08,-4.02e-12,-9.4e-13,0.5
-0.17,6.8464e-09,1.49048e-08,1.61702e-08,1.71198e-08,1.3900000000000001e-12,-9.700000000000001e-13,0.5
-0.155,6.9835e-09,1.5260399999999997e-08,1.6741599999999997e-08,1.7523599999999997e-08,-1.3400000000000003e-12,8e-13,0.5
-0.14,7.163e-09,1.589e-08,1.7290599999999997e-08,1.81838e-08,1.02e-12,2.34e-12,0.5
-0.125,7.3742e-09,1.6280599999999997e-08,1.80058e-08,1.85726e-08,-8.100000000000001e-13,4.97e-12,0.5
-0.11,7.6429e-09,1.6734199999999997e-08,1.843e-08,1.91368e-08,-1.8000000000000004e-13,1.12e-12,0.5
-0.095,7.8228e-09,1.7114199999999998e-08,1.89606e-08,1.97828e-08,-4.2000000000000003e-13,1.6000000000000005e-13,0.5
-0.08,8.0596e-09,1.7733599999999997e-08,1.97362e-08,2.04946e-08,-3.65e-12,-1.0100000000000001e-12,0.5
-0.065,8.2548e-09,1.8359e-08,2.02394e-08,2.12196e-08,1.3400000000000003e-12,-9.600000000000002e-13,0.5
-0.05,8.3974e-09,1.8904e-08,2.10754e-08,2.18422e-08,-9.4e-13,9.000000000000001e-13,0.5
-0.035,8.7591e-09,1.94436e-08,2.15864e-08,2.26834e-08,1.41e-12,2.2500000000000003e-12,0.5
-0.02,8.9882e-09,1.98884e-08,2.23904e-08,2.32234e-08,-1.6000000000000005e-13,4.43e-12,0.5
-0.005,9.2758e-09,2.0725e-08,2.31248e-08,2.40846e-08,-1.9000000000000002e-13,1.4800000000000004e-12,0.5
0.01,9.4229e-09,2.10754e-08,2.37548e-08,2.49042e-08,-8.100000000000001e-13,8.300000000000001e-13,0.5
0.025,9.6333e-09,2.19228e-08,2.45332e-08,2.5722e-08,-3.5000000000000004e-12,-1.7700000000000001e-12,0.5
0.04,9.8758e-09,2.25556e-08,2.5259e-08,2.64952e-08,-7.400000000000001e-13,1.27e-12,0.5
0.055,1.03192e-08,2.31164e-08,2.60756e-08,2.71826e-08,-2.0700000000000007e-12,1.5000000000000004e-13,0.5
0.07,1.0327999999999998e-08,2.35312e-08,2.69636e-08,2.82762e-08,-1.1100000000000001e-12,4.050000000000001e-12,0.5
0.085,1.07204e-08,2.42856e-08,2.79576e-08,2.93342e-08,1.5e-12,-6.6e-13,0.5
0.1,1.0891399999999998e-08,2.5104e-08,2.87696e-08,2.97906e-08,7.3e-13,2.8300000000000007e-12,0.5
0.115,1.13872e-08,2.5806e-08,2.94974e-08,3.0850599999999994e-08,-3.740000000000001e-12,-1.4900000000000001e-12,0.5
0.13,1.14782e-08,2.65792e-08,3.0392799999999995e-08,3.1480599999999994e-08,-2.1000000000000001e-13,4.860000000000001e-12,0.5
0.145,1.1675e-08,2.73836e-08,3.14672e-08,3.2745999999999994e-08,4.0000000000000006e-14,-9.5e-13,0.5
0.16,1.20556e-08,2.8102e-08,3.2103e-08,3.36042e-08,1.93e-12,1.88e-12,0.5
0.175,1.22608e-08,2.85766e-08,3.3194399999999994e-08,3.44334e-08,-1.95e-12,-3.600000000000001e-13,0.5
0.19,1.2608e-08,2.92304e-08,3.4172199999999994e-08,3.53322e-08,-3.600000000000001e-13,1.32e-12,0.5
0.205,1.2886999999999998e-08,2.98568e-08,3.48144e-08,3.65298e-08,-8.2e-13,1.1600000000000001e-12,0.5
0.22,1.2924199999999998e-08,3.08116e-08,3.5919999999999993e-08,3.74464e-08,1.93e-12,1.3000000000000001e-12,0.5
0.235,1.29742e-08,3.15958e-08,3.68286e-08,3.82922e-08,2.7e-13,9.9e-13,0.5
0.25,1.3264999999999998e-08,3.23518e-08,3.79084e-08,3.9453e-08,-2.5800000000000003e-12,-1.9700000000000003e-12,0.5
0.265,1.35988e-08,3.32888e-08,3.84986e-08,4.02936e-08,-7.900000000000001e-13,3.96e-12,0.5
0.28,1.3816399999999998e-08,3.3986e-08,3.96474e-08,4.13852e-08,1.32e-12,-9.5e-13,0.5
0.295,1.3967e-08,3.4673e-08,4.06868e-08,4.243739999999999e-08,1.8000000000000002e-12,3.0900000000000004e-12,0.5
0.31,1.4139999999999998e-08,3.53418e-08,4.1858e-08,4.3784e-08,-3.3200000000000004e-12,-2.9100000000000003e-12,0.5
0.325,1.4523e-08,3.61672e-08,4.283279999999999e-08,4.485e-08,-1e-13,2.7600000000000004e-12,0.5
0.34,1.46344e-08,3.6666e-08,4.37256e-08,4.64432e-08,-9e-14,6.000000000000002e-13,0.5
0.355,1.48648e-08,3.77452e-08,4.497539999999999e-08,4.784959999999999e-08,2.52e-12,1.6e-12,0.5
0.37,1.4803e-08,3.838139999999999e-08,4.53764e-08,4.7589e-08,-6.3e-13,7e-13,0.5
0.385,1.50688e-08,3.94e-08,4.63596e-08,4.889519999999999e-08,-1.36e-12,3.900000000000001e-13,0.5
0.4,1.5465199999999997e-08,4.017619999999999e-08,4.730719999999999e-08,5.00712e-08,-1.31e-12,4.33e-12,0.5
0.415,1.57084e-08,4.10314e-08,4.86762e-08,5.12278e-08,1.8100000000000002e-12,-1.2000000000000002e-13,0.5
0.43,1.5600199999999998e-08,4.17704e-08,4.97744e-08,5.2903599999999993e-08,1.1900000000000002e-12,1.6100000000000002e-12,0.5
0.445,1.61664e-08,4.25908e-08,5.094919999999999e-08,5.38336e-08,-3.71e-12,-1.31e-12,0.5
0.46,1.6445999999999997e-08,4.3376e-08,5.22522e-08,5.54758e-08,1.9000000000000002e-13,5.730000000000001e-12,0.5
0.475,1.64198e-08,4.411679999999999e-08,5.29472e-08,5.5944e-08,6.8e-13,-1.5400000000000001e-12,0.5
0.49,1.64978e-08,4.4929e-08,5.4277e-08,5.70906e-08,1.8000000000000002e-12,7.3e-13,0.5
0.505,1.65352e-08,4.58716e-08,5.5012799999999993e-08,5.851499999999999e-08,-1.6800000000000001e-12,-8.300000000000001e-13,0.5
0.52,1.6881199999999998e-08,4.613199999999999e-08,5.57934e-08,5.973799999999999e-08,-7.100000000000001e-13,1.3300000000000002e-12,0.5
0.535,1.7290599999999997e-08,4.6632e-08,5.6969999999999993e-08,6.10562e-08,-9.4e-13,2.13e-12,0.5
0.55,1.73266e-08,4.78498e-08,5.87466e-08,6.2326e-08,2.13e-12,-9.700000000000001e-13,0.5
0.565,1.7764e-08,4.82186e-08,5.93482e-08,6.3866e-08,4.2000000000000003e-13,1.79e-12,0.5
0.58,1.7727799999999997e-08,4.9098e-08,6.03554e-08,6.44598e-08,-3.680000000000001e-12,-1.3900000000000001e-12,0.5
0.595,1.79962e-08,5.004139999999999e-08,6.12128e-08,6.583199999999999e-08,2.0000000000000003e-14,4.42e-12,0.5
0.61,1.83636e-08,5.030279999999999e-08,6.2488e-08,6.703839999999999e-08,8.2e-13,-2.6800000000000007e-12,0.5
0.625,1.83696e-08,5.10912e-08,6.41132e-08,6.8206e-08,1.1900000000000002e-12,2.01e-12,0.5
0.64,1.85672e-08,5.200459999999999e-08,6.4833e-08,6.9245e-08,-3.5400000000000007e-12,-1.51e-12,0.5
0.655,1.825e-08,5.2244e-08,6.617859999999999e-08,7.04012e-08,-3.1000000000000004e-13,2.64e-12,0.5
0.67,1.85944e-08,5.39266e-08,6.612839999999999e-08,7.17716e-08,-7.800000000000002e-13,2.8e-13,0.5
0.685,1.86514e-08,5.4293e-08,6.722519999999999e-08,7.287459999999999e-08,2.3500000000000007e-12,1.03e-12,0.5
0.7,1.88684e-08,5.4957e-08,6.85254e-08,7.403899999999998e-08,2.300000000000001e-13,1e-12,0.5
