 VTG,"Id, V_D = 0.1","Id, V_D = 0.4","Id, V_D = 0.7","Id, V_D = 1.0","Itg, V_D = 0.1","Ibg, V_D = 0.1", Vbg
-1.13,3.0175e-09,5.9752e-09,6.8679e-09,7.5239e-09,-7.400000000000001e-13,4.99e-12,0.5
-1.115,3.1144e-09,6.1872e-09,7.1375e-09,7.7937e-09,-1.51e-12,1.31e-12,0.5
-1.1,3.2214e-09,6.3125e-09,7.4209e-09,8.0036e-09,-3.9e-12,-1.7700000000000001e-12,0.5
-1.085,3.343e-09,6.5577e-09,7.7065e-09,8.1757e-09,-6.8e-13,-2.16e-12,0.5
-1.07,3.4749e-09,6.6869e-09,7.8223e-09,8.3603e-09,-9.600000000000002e-13,-2.900000000000001e-13,0.5
-1.0550000000000002,3.5441e-09,6.9135e-09,8.1552e-09,8.6679e-09,4.3000000000000004e-13,2.6300000000000007e-12,0.5
-1.04,3.6497e-09,7.176e-09,8.3553e-09,8.9857e-09,-6.200000000000001e-13,7.590000000000001e-12,0.5
-1.025,3.7835e-09,7.32e-09,8.6727e-09,9.3206e-09,-9.3e-13,3.71e-12,0.5
-1.01,3.9055e-09,7.5145e-09,8.8216e-09,9.4464e-09,-1.4400000000000001e-12,4.2000000000000003e-13,0.5
-0.995,4.0302e-09,7.8937e-09,9.1077e-09,9.7346e-09,-4.37e-12,-2.21e-12,0.5
-0.98,4.1394e-09,8.1028e-09,9.4501e-09,1.00458e-08,0.0,-2.5500000000000002e-12,0.5
-0.965,4.2536e-09,8.2637e-09,9.4999e-09,1.04884e-08,-1.12e-12,-1.4e-13,0.5
-0.95,4.4035e-09,8.6275e-09,1.01004e-08,1.08156e-08,9.5e-13,3.3e-12,0.5
-0.935,4.547e-09,8.8581e-09,1.0308e-08,1.12598e-08,1.9000000000000002e-13,8.11e-12,0.5
-0.92,4.6569e-09,9.1317e-09,1.0689199999999998e-08,1.14852e-08,-1.64e-12,3.1400000000000004e-12,0.5
-0.905,4.8613e-09,9.5944e-09,1.10114e-08,1.20258e-08,-1.6700000000000004e-12,-7.100000000000001e-13,0.5
-0.89,5.0092e-09,9.0819e-09,1.14034e-08,1.23116e-08,-4.03e-12,-3.1900000000000003e-12,0.5
-0.875,5.1748e-09,1.0123e-08,1.1745e-08,1.2720199999999998e-08,1e-13,-2.62e-12,0.5
-0.86,5.3299999999999996e-09,1.05646e-08,1.21104e-08,1.30912e-08,-3.5e-13,1.8200000000000003e-12,0.5
-0.845,5.5097e-09,1.09018e-08,1.25052e-08,1.35914e-08,1.4300000000000002e-12,4.08e-12,0.5
-0.83,5.6633e-09,1.11366e-08,1.29234e-08,1.3915199999999998e-08,-3.600000000000001e-13,7.94e-12,0.5
-0.815,5.8804e-09,1.15774e-08,1.35544e-08,1.43518e-08,-1.0100000000000001e-12,3.1400000000000004e-12,0.5
-0.8,6.1137e-09,1.19794e-08,1.3741e-08,1.48962e-08,-2.51e-12,1.6000000000000005e-13,0.5
-0.785,6.2358e-09,1.2320999999999998e-08,1.4249e-08,1.52252e-08,-3.5500000000000004e-12,-3.2100000000000007e-12,0.5
-0.77,6.517e-09,1.27072e-08,1.4836399999999998e-08,1.5967799999999997e-08,-3.4e-13,-2.8600000000000003e-12,0.5
-0.755,6.7358e-09,1.3055999999999998e-08,1.5465999999999998e-08,1.65238e-08,-1.9400000000000002e-12,-3.7000000000000004e-13,0.5
-0.74,6.958e-09,1.35516e-08,1.61122e-08,1.70788e-08,1.69e-12,4.38e-12,0.5
-0.725,7.2148e-09,1.39898e-08,1.6460199999999997e-08,1.76494e-08,-2.8e-13,7.690000000000001e-12,0.5
-0.71,7.4365e-09,1.4491999999999998e-08,1.6971199999999998e-08,1.8187e-08,-8.7e-13,4.860000000000001e-12,0.5
-0.695,7.681e-09,1.49992e-08,1.77006e-08,1.87338e-08,-1.4e-12,3.900000000000001e-13,0.5
-0.68,8.0655e-09,1.56502e-08,1.82828e-08,1.95472e-08,-3.65e-12,-3.730000000000001e-12,0.5
-0.665,8.2916e-09,1.6248799999999998e-08,1.91046e-08,2.015e-08,2.1000000000000001e-13,-2.5500000000000002e-12,0.5
-0.65,8.5462e-09,1.6941999999999997e-08,1.9915e-08,2.06262e-08,-7.400000000000001e-13,-5.300000000000002e-13,0.5
-0.635,8.9656e-09,1.7451e-08,2.04764e-08,2.17144e-08,1.1000000000000002e-12,3.85e-12,0.5
-0.62,9.351e-09,1.81672e-08,2.12688e-08,2.23402e-08,-9.100000000000002e-13,7.06e-12,0.5
-0.605,9.5427e-09,1.88136e-08,2.20806e-08,2.33118e-08,-3.900000000000001e-13,4.290000000000001e-12,0.5
-0.59,1.0019e-08,1.94356e-08,2.28284e-08,2.40742e-08,1.02e-12,8.500000000000002e-13,0.5
-0.575,1.0283e-08,2.01992e-08,2.35606e-08,2.50474e-08,-3.1000000000000004e-13,7.030000000000001e-12,0.5
-0.56,1.06772e-08,2.10964e-08,2.427e-08,2.5812e-08,-5.6e-13,-4.040000000000001e-12,0.5
-0.545,1.1193e-08,2.17792e-08,2.54576e-08,2.66182e-08,8.800000000000002e-13,4.01e-12,0.5
-0.53,1.157e-08,2.24278e-08,2.6371e-08,2.79766e-08,-3.0900000000000004e-12,-2e-12,0.5
-0.515,1.20496e-08,2.33924e-08,2.73636e-08,2.8887e-08,1.2000000000000002e-13,4.450000000000001e-12,0.5
-0.5,1.24042e-08,2.42282e-08,2.84438e-08,3.0215199999999994e-08,-8.2e-13,5.500000000000001e-13,0.5
-0.485,1.29318e-08,2.51288e-08,2.9261e-08,3.13328e-08,8.100000000000001e-13,-1.0000000000000002e-14,0.5
-0.47,1.3367399999999998e-08,2.64264e-08,3.05812e-08,3.2814799999999995e-08,-1.1100000000000001e-12,3.1700000000000004e-12,0.5
-0.455,1.387e-08,2.73364e-08,3.1896e-08,3.3798599999999995e-08,-2.14e-12,-1.9200000000000003e-12,0.5
-0.44,1.44966e-08,2.82424e-08,3.32842e-08,3.49786e-08,-1.0500000000000002e-12,5.89e-12,0.5
-0.425,1.4945e-08,2.96716e-08,3.4156e-08,3.64268e-08,-1.4e-13,-2.64e-12,0.5
-0.41,1.5716199999999997e-08,3.0793e-08,3.5324e-08,3.77474e-08,4.3000000000000004e-13,4.07e-12,0.5
-0.395,1.6314399999999998e-08,3.2037e-08,3.69802e-08,3.96342e-08,-3.3600000000000002e-12,-2.28e-12,0.5
-0.38,1.7005e-08,3.3572799999999995e-08,3.82938e-08,4.094779999999999e-08,2e-13,3.4900000000000007e-12,0.5
-0.365,1.7696599999999998e-08,3.4646e-08,3.97422e-08,4.30336e-08,-5.4e-13,-4.7e-13,0.5
-0.35,1.84604e-08,3.62874e-08,4.12696e-08,4.44184e-08,1.22e-12,1.64e-12,0.5
-0.335,1.91828e-08,3.78948e-08,4.31586e-08,4.66944e-08,-5.9e-13,1.4700000000000002e-12,0.5
-0.32,2.00588e-08,3.95266e-08,4.50128e-08,4.82082e-08,-1.12e-12,-1.4900000000000001e-12,0.5
-0.305,2.08958e-08,4.14456e-08,4.67988e-08,5.06574e-08,-7.3e-13,5.050000000000001e-12,0.5
-0.29,2.20074e-08,4.29082e-08,4.8883e-08,5.29396e-08,6.000000000000001e-14,-2.36e-12,0.5
-0.275,2.30668e-08,4.47242e-08,5.102959999999999e-08,5.52494e-08,6.500000000000002e-13,4.200000000000001e-12,0.5
-0.26,2.39722e-08,4.65314e-08,5.303759999999999e-08,5.73668e-08,-3.95e-12,-3.81e-12,0.5
-0.245,2.51766e-08,4.87124e-08,5.558439999999999e-08,6.00598e-08,9.200000000000001e-13,6.940000000000001e-12,0.5
-0.23,2.62608e-08,5.0647e-08,5.6924599999999993e-08,6.2124e-08,-1.1500000000000001e-12,-2.67e-12,0.5
-0.215,2.7759e-08,5.32702e-08,5.970079999999999e-08,6.509179999999999e-08,1.1500000000000001e-12,3.2400000000000007e-12,0.5
-0.2,2.87278e-08,5.558759999999999e-08,6.27222e-08,6.7598e-08,-2.3000000000000003e-12,-4.500000000000001e-13,0.5
-0.185,3.0111799999999994e-08,5.8321e-08,6.50252e-08,7.109919999999999e-08,-3.4e-13,1.07e-12,0.5
-0.17,3.1308799999999995e-08,6.018939999999999e-08,6.7881e-08,7.42454e-08,-7.900000000000001e-13,5.8700000000000014e-12,0.5
-0.155,3.29208e-08,6.36416e-08,7.15164e-08,7.740439999999999e-08,3.1000000000000004e-13,-1.8400000000000002e-12,0.5
-0.14,3.44436e-08,6.640299999999999e-08,7.42386e-08,8.00212e-08,1.8000000000000004e-13,4.6900000000000004e-12,0.5
-0.125,3.6208e-08,6.997699999999999e-08,7.777439999999999e-08,8.377639999999999e-08,-3.4700000000000004e-12,-3.2700000000000004e-12,0.5
-0.11,3.77542e-08,7.33682e-08,8.14684e-08,8.67496e-08,6.1e-13,7.83e-12,0.5
-0.095,3.9163e-08,7.568399999999999e-08,8.51418e-08,9.18074e-08,-6.1e-13,-4.390000000000001e-12,0.5
-0.08,4.13324e-08,7.924279999999998e-08,8.93228e-08,9.5436e-08,1.45e-12,4.190000000000001e-12,0.5
-0.065,4.31228e-08,8.24896e-08,9.245759999999998e-08,9.85224e-08,-3.18e-12,-1.36e-12,0.5
-0.05,4.50978e-08,8.586139999999999e-08,9.72934e-08,1.0188e-07,8.2e-13,2.5300000000000003e-12,0.5
-0.035,4.688659999999999e-08,9.0215e-08,1.0146e-07,1.0818e-07,-1.1100000000000001e-12,1.8400000000000002e-12,0.5
-0.02,4.89846e-08,9.44774e-08,1.0656e-07,1.1216e-07,1.2000000000000001e-12,1.0000000000000002e-14,0.5
-0.005,5.16564e-08,9.999959999999999e-08,1.11e-07,1.1738e-07,-4.0000000000000006e-14,3.7e-12,0.5
0.01,5.36894e-08,1.0452e-07,1.1676e-07,1.2298e-07,-3.81e-12,-4.67e-12,0.5
0.025,5.59728e-08,1.0858e-07,1.2126e-07,1.2786e-07,5.300000000000002e-13,7.62e-12,0.5
0.04,5.8465e-08,1.1286e-07,1.265e-07,1.3314e-07,-2.4000000000000004e-13,-3.87e-12,0.5
0.055,6.1073e-08,1.1822e-07,1.3118e-07,1.388e-07,2.34e-12,3.2200000000000004e-12,0.5
0.07,6.35226e-08,1.2348e-07,1.3774e-07,1.4462e-07,-2.6800000000000007e-12,-1.1500000000000001e-12,0.5
0.085,6.63508e-08,1.2886e-07,1.4336e-07,1.505e-07,2.8e-13,1.1000000000000002e-12,0.5
0.1,6.8838e-08,1.3444e-07,1.4874e-07,1.5664e-07,-6.900000000000001e-13,2.24e-12,0.5
